sheet,categoria,score,nome_azienda,telefono,regione,citta,sito_web,instagram,linkedin,email
2026-05-15,Alto,65.0,Impresa Ramazzotti,0321 474161,Piemonte,Novara,http://www.impresaramazzotti.it/,,,
2026-05-15,Alto,65.0,RINOVART Srl,366 599 6663,Piemonte,Novara,http://www.rinovart.it/,,,
2026-05-15,Alto,65.0,Fabrica srl,0321 464021,Piemonte,Novara,http://fabricasrl.net/,,https://www.linkedin.com/in/fabrica-srl-00695137,
2026-05-15,Alto,65.0,Montipò Trading S.r.l.,0321 620546,Piemonte,Novara,http://www.montipo.it/,,,
2026-05-15,Alto,65.0,Notarimpresa Spa,0321 613690,Piemonte,Novara,http://www.notarimpresa.com/,,,
2026-05-15,Alto,65.0,Impresa F.I.D.E.S. S.r.l.,0321 57037,Piemonte,Novara,https://www.fides-srl.it/,,,
2026-05-15,Alto,65.0,Idronova S.r.l.,0321 659599,Piemonte,Novara,http://www.idronova.com/,,,
2026-05-15,Alto,65.0,Edilpenta'S,0321 472286,Piemonte,Novara,http://edilpentas.it/,,,
2026-05-15,Alto,65.0,Dynamis Engineering,0321 457643,Piemonte,Novara,https://dynamis.it/,,,
2026-05-15,Alto,65.0,Elettrastudio s.r.l.,0321 404381,Piemonte,Novara,http://elettrastudio.com/,,,
2026-05-15,Alto,65.0,Edil Dervishi snc,333 604 4637,Piemonte,Novara,http://www.edildervishi.it/,,,
2026-05-15,Alto,65.0,Ferraris Srl,0322 255190,Piemonte,Novara,http://www.impresaferraris.it/,,,
2026-05-15,Alto,60.0,L.C.M. Costruzioni Srl,0171 613345,Piemonte,Cuneo,,,,
2026-05-15,Alto,60.0,Bruno Paolo Impresa Edile,346 350 7254,Piemonte,Cuneo,,,,
2026-05-15,Alto,60.0,Impresa Edile Mattalia,349 446 4514,Piemonte,Cuneo,,,,
2026-05-15,Alto,60.0,I.C.E.G. Snc Impresa Costruzioni Edili Gallo Di Giuseppe Gallo & Figli,0171 681490,Piemonte,Cuneo,,,,
2026-05-15,Alto,60.0,Rosa Aurelio & C. S.A.S. - Impresa Edile Sas,0171 689519,Piemonte,Cuneo,,,,
2026-05-15,Alto,60.0,Artusio Costruzioni (S.R.L.),0171 67464,Piemonte,Cuneo,,,,
2026-05-15,Alto,60.0,Impresa di Costruzioni Colombo Geom. Arturo,0321 471330,Piemonte,Novara,,,,
2026-05-15,Alto,60.0,Lo Monaco Sebastiano - Artigiano Edile,0321 402055,Piemonte,Novara,,,,
2026-05-15,Alto,60.0,LGP Costruzioni Srl,800 774 860,Piemonte,Novara,,,,
2026-05-15,Alto,60.0,Novedil Costruzioni S.p.a. - Ditta Costruzioni Novara - Case e Ville Borgomanero,335 754 3318,Piemonte,Novara,,,,
2026-05-15,Alto,60.0,LG costruzioni ricostruzioni tinteggiatura,371 611 3866,Piemonte,Novara,,,,
2026-05-15,Alto,60.0,Aquila Impianti S.R.L.,0321 339084,Piemonte,Novara,,,,
2026-05-15,Alto,60.0,viem.impianti di visciglia,0321 477103,Piemonte,Novara,,,,
2026-05-15,Alto,60.0,AG impianti di Giacomo Addeo,388 856 8285,Piemonte,Novara,,,,
2026-05-15,Alto,60.0,Grugnetti Ezio - Impianti Elettrici Di Grugnetti Ezio,340 164 0575,Piemonte,Novara,,,,
2026-05-15,Alto,60.0,Mda Impianti Srl,02 9728 5184,Piemonte,Novara,,,,
2026-05-15,Alto,55.0,IMPRESA EDILE IMERI DI IMERI GJULIAN,351 750 0152,Piemonte,Cuneo,http://impresaedileimeri.it/,,,
2026-05-15,Alto,55.0,Nuova Edilizia Di Arch. Girello Oscar,0171 691023,Piemonte,Cuneo,http://www.nuovaediliziadigirellooscar.it/,,,
2026-05-15,Alto,55.0,REACOS - Costruzioni Generali,0171 601504,Piemonte,Cuneo,http://www.reacos.it/,,,
2026-05-15,Alto,55.0,2t Impianti Elettrici Cuneo,0171 697622,Piemonte,Cuneo,https://2teccoimpiantielettrici.com/,,,
2026-05-15,Alto,55.0,Galaverna Impianti,335 532 8117,Piemonte,Cuneo,https://www.galavernaimpianticuneo.com/,,,
2026-05-15,Alto,55.0,Impresa Petazzi,0321 391395,Piemonte,Novara,http://www.impresapetazzi.com/,,,
2026-05-15,Alto,55.0,Impresa Nuaresa Costruzioni Srl,0321 431123,Piemonte,Novara,http://www.nuaresa.it/nuaresa_it_002.htm,,,
2026-05-15,Alto,55.0,Edilizia360 srls,393 691 0112,Piemonte,Novara,https://www.welinkbuilders.it/ristrutturatore/costruttore/isolamento-termico-e-impermeabilizzazione/pavimentista/cartongesso/piastrellista/idraulico/elettricista/pittore-edile/muratore/28100-novara-italia/edilizia360-srls-48,,,
2026-05-15,Alto,55.0,Euro Eletric di Duò Alessio,0321 34291,Piemonte,Novara,,,,
2026-05-15,Alto,55.0,Impresa edile Mazzaferro Edilizia di Mazzaferro Filippo,0321 510783,Piemonte,Novara,http://www.mazzaferroedilizia.com/,,,
